vector_size,function_name,time
9300,dot_product,1.1e-6
9300,dot_product,1.1e-6
9300,dot_product,1.1e-6
9300,dot_product,1.1e-6
9300,dot_product,1.0e-6
9300,dot_product,1.1e-6
9300,dot_product,1.1e-6
9300,dot_product,1.2e-6
9300,matrix_vector_multiply,0.0152449
9300,matrix_vector_multiply,0.015611
9300,matrix_vector_multiply,0.0157414
9300,matrix_vector_multiply,0.0158349
9300,matrix_vector_multiply,0.0212494
9300,matrix_vector_multiply,0.0153599
9300,matrix_vector_multiply,0.0147608
9300,matrix_vector_multiply,0.0160593
9300,matrix_vector_multiply,0.0148038
9300,matrix_vector_multiply,0.0157566
9400,dot_product,1.1e-6
9400,dot_product,1.1e-6
9400,dot_product,1.1e-6
9400,dot_product,1.1e-6
9400,dot_product,1.1e-6
9400,dot_product,1.1e-6
9400,dot_product,1.0e-6
9400,dot_product,1.1e-6
9400,dot_product,1.0e-6
9400,dot_product,1.1e-6
9400,matrix_vector_multiply,0.0160345
9400,matrix_vector_multiply,0.0155649
9400,matrix_vector_multiply,0.0156872
9400,matrix_vector_multiply,0.0156449
9400,matrix_vector_multiply,0.0166347
9400,matrix_vector_multiply,0.0151756
9400,matrix_vector_multiply,0.0150694
9400,matrix_vector_multiply,0.0159064
9400,matrix_vector_multiply,0.0156022
9400,matrix_vector_multiply,0.0154065
9500,dot_product,1.4e-6
9500,dot_product,1.0e-6
9500,dot_product,1.0e-6
9500,dot_product,1.3e-6
9500,dot_product,1.1e-6
9500,dot_product,1.1e-6
9500,dot_product,1.1e-6
9500,dot_product,1.1e-6
9500,dot_product,1.1e-6
9500,dot_product,1.1e-6
9500,matrix_vector_multiply,0.0156746
9500,matrix_vector_multiply,0.0154888
9500,matrix_vector_multiply,0.0157533
9500,matrix_vector_multiply,0.015282
9500,matrix_vector_multiply,0.0174466
9500,matrix_vector_multiply,0.0152545
9500,matrix_vector_multiply,0.0159024
9500,matrix_vector_multiply,0.0161309
9500,matrix_vector_multiply,0.0157385
9500,matrix_vector_multiply,0.0156498
9600,dot_product,1.3e-6
9600,dot_product,1.2e-6
9600,dot_product,1.1e-6
9600,dot_product,1.2e-6
9600,dot_product,1.1e-6
9600,dot_product,1.3e-6
9600,dot_product,1.1e-6
9600,dot_product,1.1e-6
9600,dot_product,1.2e-6
9600,dot_product,1.1e-6
9600,matrix_vector_multiply,0.0151617
9600,matrix_vector_multiply,0.0160843
9600,matrix_vector_multiply,0.0160152
9600,matrix_vector_multiply,0.0154035
9600,matrix_vector_multiply,0.0165926
9600,matrix_vector_multiply,0.0161397
9600,matrix_vector_multiply,0.0162893
9600,matrix_vector_multiply,0.0156468
9600,matrix_vector_multiply,0.0162952
9600,matrix_vector_multiply,0.0163521
9700,dot_product,1.4e-6
9700,dot_product,1.0e-6
9700,dot_product,1.1e-6
9700,dot_product,1.1e-6
9700,dot_product,1.2e-6
9700,dot_product,1.1e-6
9700,dot_product,1.2e-6
9700,dot_product,1.2e-6
9700,dot_product,1.2e-6
9700,dot_product,1.1e-6
9700,matrix_vector_multiply,0.0211191
9700,matrix_vector_multiply,0.016042
9700,matrix_vector_multiply,0.0165464
9700,matrix_vector_multiply,0.0156377
9700,matrix_vector_multiply,0.0165876
9700,matrix_vector_multiply,0.0165666
9700,matrix_vector_multiply,0.0169811
9700,matrix_vector_multiply,0.0161963
9700,matrix_vector_multiply,0.0167634
9700,matrix_vector_multiply,0.0159762
9800,dot_product,1.2e-6
9800,dot_product,1.2e-6
9800,dot_product,1.0e-6
9800,dot_product,1.5e-6
9800,dot_product,1.1e-6
9800,dot_product,1.2e-6
9800,dot_product,1.2e-6
9800,dot_product,1.2e-6
9800,dot_product,1.2e-6
9800,dot_product,1.2e-6
9800,matrix_vector_multiply,0.0166107
9800,matrix_vector_multiply,0.0169351
9800,matrix_vector_multiply,0.0165709
9800,matrix_vector_multiply,0.0175935
9800,matrix_vector_multiply,0.0165453
9800,matrix_vector_multiply,0.0162666
9800,matrix_vector_multiply,0.0164071
9800,matrix_vector_multiply,0.0171039
9800,matrix_vector_multiply,0.0176205
9800,matrix_vector_multiply,0.0162511
9900,dot_product,1.5e-6
9900,dot_product,1.1e-6
9900,dot_product,1.1e-6
9900,dot_product,1.2e-6
9900,dot_product,1.1e-6
9900,dot_product,1.4e-6
9900,dot_product,1.1e-6
9900,dot_product,1.1e-6
9900,dot_product,1.2e-6
9900,dot_product,1.2e-6
9900,matrix_vector_multiply,0.0176461
9900,matrix_vector_multiply,0.0165467
9900,matrix_vector_multiply,0.0170498
9900,matrix_vector_multiply,0.018416
9900,matrix_vector_multiply,0.0168892
9900,matrix_vector_multiply,0.017513
9900,matrix_vector_multiply,0.018062
9900,matrix_vector_multiply,0.0176293
9900,matrix_vector_multiply,0.021892
9900,matrix_vector_multiply,0.0167449
10000,dot_product,1.1e-6
10000,dot_product,1.2e-6
10000,dot_product,1.1e-6
10000,dot_product,1.2e-6
10000,dot_product,1.2e-6
10000,dot_product,1.2e-6
10000,dot_product,1.1e-6
10000,dot_product,1.2e-6
10000,dot_product,1.1e-6
10000,dot_product,1.1e-6
10000,matrix_vector_multiply,0.0175019
10000,matrix_vector_multiply,0.0176818
10000,matrix_vector_multiply,0.0175028
10000,matrix_vector_multiply,0.0179079
10000,matrix_vector_multiply,0.0175794
10000,matrix_vector_multiply,0.0181296
10000,matrix_vector_multiply,0.0172925
10000,matrix_vector_multiply,0.0180488
10000,matrix_vector_multiply,0.0186629
10000,matrix_vector_multiply,0.0173237
